ticker,headline,date,eventRet,perc_sent,lstm,vader_sent
NVDA,"Nvidia (NASDAQ:NVDA) gains 3.3% following a Mercury Research report stating the company's notebook graphics processor (GPU) share rose 8.9% in Q2, dispelling fears that AMD's weak Q2 graphics sales were a sign of broader weakness. However, Jeffries cautions that the notebook market's growing focus on low-power solutions will hurt Nvidia's GPU sales.",2011-08-01,0.0535069167252268,1,0,-0.3537
AMZN,"Amazon (NASDAQ:AMZN) +1.3% premarket, possibly getting the bounce off Barron's bullish call on the stock.",2011-08-01,-0.0115562138236943,1,1,0.498
GOOG,"Google's (NASDAQ:GOOG) Chief Legal Officer berates Apple (NASDAQ:AAPL), Microsoft (NASDAQ:MSFT), and Oracle (NYSE:ORCL) for their litigious approach to dealing with Google and its Android partners, which he says is ""driving up the price of patents ... to insane levels."" A look at InterDigital's (IDCC +13.8%) recent price movements makes it hard to argue. (more on IDCC)",2011-08-03,-0.0088785645066413,1,1,-0.5234
MSFT,"LinkedIn (LNKD) rose 4.9% AH in response to the company's Q2 results. Members grew 61% Y/Y to 115.8M, and unique visitors were up 83%. The Hiring Solutions business grew 170% Y/Y, and now accounts for 48% of revenue. 2011 revenue guidance of $475M-$485M is above the $467.7M consensus. (PR)",2011-08-04,-0.0319267242405159,1,1,0.8609
MSFT,LinkedIn ((LNKD): Q2 EPS of $0.10 beats by $0.13. Revenue of $121M beats by $16M. Shares +4.9% AH. (PR),2011-08-04,-0.0319267242405159,1,1,0.5834
GOOG,"Motorola Mobility (MMI +2.7%) is up on an ugly day after announcing the XT531, a low-cost Android phone aimed at China and other international markets. Motorola has struggled to keep pace with Android rivals Samsung (OTC:SSNLF) and HTC (OTC:HTCCF) as of late, but China has been a bright spot for the company.",2011-08-04,-0.0245357885878676,1,0,0.7773
MSFT,"After opening higher on strong Q2 results and healthy revenue guidance, LinkedIn (LNKD -5.2%) has reversed course in early trading. Concerns about soft EBITDA guidance might be weighing on shares, as could a downgrade to Underweight by Evercore Partners, which is worried about the end of a share lockup in November. (PR) (transcript)",2011-08-05,-0.0464275050920539,0,0,0.8213
MSFT,"On an ugly day, LinkedIn (LNKD -18.9%) is falling harder than most. Evercore, which downgraded the company on Friday following earnings, today named LinkedIn a Conviction Sell. Other tech names down over 10%: APKT -11.6%. RAX -12.6%. ALU -14%. JDSU -12.7%. CIEN -10.9%. YNDX -12.6%. N -10.8%.",2011-08-08,-0.0567523148335972,0,0,-0.5259
BA,"Goldman Sachs adds Boeing (NYSE:BA) to its Conviction List saying the firm is in the midst of a large 787 product cycle, positioning it for a big gain in orders and a Q3 earnings boost. Goldman's price target of $86 suggests a healthy 37% upswing. Shares -2.4% premarket.",2011-08-08,-0.0697713863670805,0,1,0.938
AIG,"AIG (AIG -3.2%) reportedly plans to sue BofA (BAC -4.5%) for misrepresenting the quality of hundreds of mortgage-backed securities and is looking to recover more than $10B in losses. AIG is also prepping similar suits against banks including Goldman Sachs (GS -3.3%), JPMorgan (JPM -1.9%) and Deutsche Bank (DB -1.8%).",2011-08-08,-0.1496408998852367,0,1,0.2755
AAPL,"Apple (AAPL +3.6%) passes Exxon Mobil (XOM -0.3%) as the world's largest market cap, breaking through the $350B barrier. But that's just child's play says one tech writer who makes the case for a +$1T market cap for the Cupertino giant.",2011-08-09,0.0042606176259366,0,1,0.5071
GOOG,"Shares of Motorola (MMI +5%) get a lift from some positive comments made by CEO Sanjay Jha at Oppenheimer's Technology Conference this morning. He says Droid 3 sales are doing better than expected, and the company expects to launch ""much more interesting products in Q4,"" hinting that the upcoming 4G Droid Bionic phone will be ""more than just a phone.""",2011-08-09,-0.0068623659457324,1,1,0.9661
AAPL,"Tech stocks bounce back, pushing Nasdaq ahead of the other major indexes after yesterday's shellacking.  Bellwethers Apple (AAPL +4.2%) and Google (GOOG +3.3%) are powering higher. Yahoo (YHOO +4.7%) shares move up after hitting their lowest P/E since 1997; the company is looking increasingly like tasty takeover bait.",2011-08-09,0.0042606176259366,1,1,0.5541
MSFT,"Shares of LinkedIn (LNKD) gain 6.3% premarket as early investors look at yesterday's 17.4% drop, as a bit overdone - compared to other tech favorites - after the firm's earnings beat and upward guidance issued last week did not resonate.",2011-08-09,-0.0017941499347412,1,0,0.8772
BA,"Shares of Boeing (BA -4.5%) suffer along with the rest of the market, but the firm picks up a tidy $3.3B order from Hong Kong-carrier Cathay Pacific for delivery between 2013 and 2016. The airliner says it received ""significant price concessions"" from BA to lock-in the order.",2011-08-10,-0.0110063571296198,0,1,0.9624
NVDA,"More on Nvidia (NASDAQ:NVDA): Q2 solidly beats with record gross margins, boosted by strong demand for its Optimus technology products. The company raises guidance, now seeing Q3 revenue in the range of $1.05B - $1.07B, versus Street expectations of $1.05B. Shares +18% AH.",2011-08-11,0.0410794535292403,1,1,0.8165
BA,"The WSJ's MarketBeat blog notes ""economically sensitive"" stocks such as Boeing (BA +4.3%), Caterpillar (CAT +3.4%), and Disney (DIS +3.3%) are outperforming today, a sign recession fears may be ebbing. Other recession-sensitive names moving higher: MGM +5.2%. WYNN +4.1%. HON +3.4%. LULU +7.5%. URBN +5.4%.",2011-08-12,0.074360419478737,1,1,-0.0158
TSLA,A video rumored to be released back-channels by Tesla Motors (TSLA +3.3%) emerges on YouTube shows the all-electric 2012 Model S driving along smartly with the 2011 Roadster. Shares of TSLA have ignored the market chaos and are up 10% for the week.,2011-08-12,0.1020535441004024,1,1,-0.099
NVDA,"Nvidia (NASDAQ:NVDA) is up 11.3% premarket after reporting Q2 results and Q3 guidance that soothed investors worried about weak PC sales and share losses to Intel's (NASDAQ:INTC) Sandy Bridge platform. Roth Capital is reiterating a Buy, believing growth will accelerate as Nvidia's high-performance Tegra 3 chip for smartphones and tablets ramps. (PR) (transcript)",2011-08-12,0.047187241333668,1,1,0.4372
GOOG,Premarket gainers: MMI +58%. ZAGG +11%. NOK +9%. RAH +8%. YOKU +8%. RIMM +6%. ALU +4%. S +4%. DB +4%. UAL +3%. RENN +3%. HIG +3%. MCP +3%. LVLT +3%. HBAN +3%. BAC +3%.Losers: IDCC -19%. GOOG -3%. LOW -3%.,2011-08-15,-0.0086830754806654,0,0,-0.4289
GOOG,"More on Google (NASDAQ:GOOG) buying Motorola Mobility (NYSE:MMI): Google will pay $40 a share in cash, a premium of 63% to MMI's closing price of $24.47 on Friday. MMI +60%, GOOG -2.9%. (PR)",2011-08-15,-0.0086830754806654,0,1,0.4089
GOOG,"S&P cuts Google (GOOG -3.4% to $538.32) to Sell; not only is the agency down on the Motorola Mobility (NYSE:MMI) deal's impact on growth, but it's ""not sure"" it'll even spare Android the legal headaches that many analysts now see as the key reason for the acquisition. New price target: $500, down from $700.",2011-08-16,-0.0443159441423042,0,0,0.709
GOOG,"After falling hard on Monday following GOOG/MMI, InterDigital (IDCC +6.8%) is up today as Nokia (NYSE:NOK) and Qualcomm (NASDAQ:QCOM) reportedly join Apple (NASDAQ:AAPL) and Samsung (OTC:SSNLF) in weighing bids for the company. Google hasn't formally withdrawn its interest, but it's unclear whether it will still make a bid. (previously)",2011-08-17,-0.0435687908236321,1,1,0.169
MSFT,"Nomura analyst Richard Windsor speculates Microsoft (MSFT -2.2%) and Oracle (ORCL -1.1%) are two cash-rich tech giants standing ready to bid for Autonomy following H-P's (HPQ well-publicized offer, potentially pushing up the price tag.",2011-08-19,-0.0481018214062239,0,1,0.5458
AMZN,"The risk trade is on today (equities are surging, gold is down, and long-term Treasurys are slightly lower). And that means high-growth, high-beta Internet and cloud computing stocks are among the day's big winners. AMZN +6.2%. RAX +6%. EQIX +6.6%. BIDU +5.9%. CRM +5.1%. APKT +6.3%. SFLY +8%.",2011-08-23,0.0824084557789244,1,0,0.5726
NFLX,"Netflix (NFLX +3.3%) announces a deal allowing subscribers in Latin American countries to stream up to 1,200 hours of Telemundo's Spanish-language programming. The move follows up on NFLX's goal to start offering video services in 41 new countries this year.",2011-08-23,0.0698309426939463,1,1,0.5667
MSFT,"Microsoft (MSFT +2%) shares are on the move after announcing it will develop and market cloud computing products in China with China Standard Software. The agreement could serve as a model for the firm to introduce similar cloud projects in other emerging markets, Microsoft's Sandy Gupta says.",2011-08-23,0.0279485520918976,1,1,0.9107
NVDA,"Nvidia (NVDA +8.4%) is shooting higher as Wells Fargo's David Wong upgrades shares to Outperform. Wong thinks the company will get a boost from seasonal demand, and subsequently from a recovery in consumer PC sales. He also thinks the struggles of Nvidia's Tegra platform for smartphones/tablets are baked into its stock price.",2011-08-23,0.1259432593725542,1,1,0.7993
AAPL,"Jobs resigns AAPL CEO post: What's next for investors? Will Apple warm up to deals? Is there no real replacement for a master magician? Even if a 5% selloff is just an emotional reaction to an inevitable event, keep an eye on linked companies like Softbank (OTCPK:SFTBY), and Toshiba (OTCPK:TOSBF), already active in Japan. Meanwhile, some $52B slipped out of the S&P 500's value after the announcement; e-mini futures now -0.3% (Analysts: Hold/Buy)",2011-08-24,0.0550483658876399,0,0,0.9532
AAPL,"Let's get real: In the long run, Apple (AAPL -1.6%) will not be the same company without Steve Jobs, Jeff Macke writes. Consider Microsoft's (NASDAQ:MSFT) stock since Bill Gates left day-to-day operations in January 2000. From Henry Ford to Sam Walton to Howard Shultz, the history of companies  after the departure of charismatic long-time leaders tends to  be ugly.",2011-08-25,0.0003664535713028,0,1,0.658
AAPL,Apple (NASDAQ:AAPL) is now down just 1.6% in the wake of Steve Jobs' resignation - barely worse than the NASDAQ's 1.5% decline. The market appears to have largely discounted Jobs' departure in advance of the official announcement. Though it also helps that analysts have nothing but good things to say about new CEO Tim Cook.,2011-08-25,0.0003664535713028,1,0,0.7705
AAPL,"U.S. stock index futures have rebounded to their best level of the session, S&P 500 +0.3%. Nasdaq futures are back to nearly flat as Apple (NASDAQ:AAPL), off nearly 7% post-Jobs, is down 1.6%. To those who bounced out of Apple last night, did they consider the shares' low PE (given its high growth) may have already priced in the CEO's departure?",2011-08-25,0.0003664535713028,1,0,0.8826
AAPL,"Apple (AAPL +2.6%) shares rallied today to fully offset the  loss suffered yesterday in response to the news that Steve Jobs plans to resign. Shares ended at $383.58, higher than Wednesday's $376.10 close.",2011-08-26,0.0198439574874313,1,1,0.0314
MSFT,"Microsoft (MSFT +2.7%) is the Dow's biggest gainer as attendees at a New Zealand tech conference preview what is billed as the firm's new quad-core Windows slate device running on yet-to-debuted Windows 8 (photos). One analyst calls the demo a ""proof-of-concept,"" instead of a consumer-ready product.",2011-08-26,0.0144226722390339,1,1,0.8716
MSFT,"Shares of LinkedIn (LNKD +10.2%) enjoy a late afternoon runup following a trend set earlier in the day with online travel  and real estate sites. The NASDAQ Internet Index is up 3.8% for the day, outpacing other tech indices.",2011-08-29,0.0510423579368959,1,1,0.8764
NFLX,"Netflix (NFLX +5.1%) shares power higher on hopes subscribers will choose its pricier plans for combined  DVD and streaming, which begin this Thursday. ""A lot of investors believe that the price increase is going to be  received more favorably than [they did] when it was first announced,"" Wedbush says, because customers  have no place else to go.",2011-08-30,0.064143000002893,1,1,0.9033
BA,"Boeing (BA +0.9%) approves the launch of the new engine variant of the 737,  based on order commitments for 496 airplanes from five airlines. Nomura raises its rating to Neutral from Reduce, citing the stock's relative valuation, the startup of 787 Dreamliner deliveries, and demand for the re-engined 737.",2011-08-30,0.0507983686434361,1,1,0.8499
AMZN,"The latest Kindle (AMZN +1.8%) killer - this time from Sony (SNE -0.5%) - is light, easy-to-navigate and feature-rich, says a TechCrunch review. But will it unseat Amazon and Barnes and Noble's (BKS +1.8%) stranglehold on e-readers? Probably not, but the upgrade in design and form will keep the market percolating with innovation.",2011-08-31,0.0416903197482316,1,1,0.6425
NFLX,"Starz breaks off contract renewal talks with Netflix (NASDAQ:NFLX) over differences in pricing and packaging, saying it will end programming as of March 2012. In a statement, Starz CEO Chris Albrecht says the decision ""is a result of our strategy to protect the premium nature of our brand."" Shares -8.5% AH.",2011-09-01,-0.0127789275605575,0,1,0.7905
NFLX,"BTIG's Richard Greenfield expects Netflix (NFLX -9.1%) and Starz (LSTZA -1.2%) to come back to the negotiating table and eventually sign a deal: ""Why does Netflix want to let someone else have access to Starz’s unique movie content, and can anyone really pay Starz as much as Netflix... Stay tuned, we expect there is more to this story..."" (earlier)",2011-09-02,-0.0938273679629567,0,1,0.6056
