Date,Open,High,Low,Close,Adj Close,Volume,News,Tomorrow,Target
2007-04-05,28.32,28.65,28.299999,28.549999,28.549999,30131200,"Quota Quickly Filled on Visas for High-Tech Guest Workers : To the chagrin of tech firms, the federal government said it will not accept any more visa petitions for skilled workers for 2008.Best Buy Reports 18.5% Increase in Profit : The consumer electronics chain reported an increase in its quarterly profit while its rival, Circuit City Stores, swung to a loss.Moviemaking With VCD : How do I copy short videos taken with a digital camera to a CD-R that can be played on a CD/DVD player?Corrections : A picture caption in Business Day yesterday with the Advertising Column, about a digital exchange set up by DoubleClick, reversed the placement of two of its executives. Scott Spencer was at left, and Michael Rubenstein was at right. (David Rosenb...At Wal-Mart, Lessons in Self-Help : Wal-Mart has quietly introduced an ambitious self-help project to make its workers more productive. ",28.554999000000002,0.0028094644918257305
2007-04-09,28.58,28.719999,28.389999,28.57,28.57,31384600,"Microsoft Brings Instant Chat to TV Screen, Through Games : The Windows Live Messenger will be available on the Xbox 360, bringing instant messaging from the computer to the television.TODAY IN BUSINESS : VYING FOR RADIO SPECTRUM -- Some of Silicon Valley's most powerful venture capitalists and technology investors have joined an investment group that is preparing to challenge cellphone carriers and cable and satellite companies for valuable radio ...H.P. Tries to Create Printers That Love the Web : Hewlett-Packard is devising ways to get people to print Web pages instead of reading them on-screen.",28.429999000000002,-0.004377517225617855
2007-04-10,28.5,28.639999,28.219999,28.4,28.4,38643100,,28.28,-0.005276081789520992
2007-04-11,28.299999,28.57,27.99,28.110001,28.110001,44050200,,28.330001,0.0017680693069306308
2007-04-12,28.059999,28.620001,28.040001,28.540001,28.540001,43762100,"FROM THE DESK OF DAVID POGUE: The Trouble With Home-Networking : As you may know if you watched my Times Web video this week, I've had a heck of a week.     I struggled for five days with four 802.11n wireless routers, trying to make them work the way they were supposed to.  Custom Icons for Windows Vista : Is there a way to change folder icons in Windows Vista from something besides those annoying manila folders?",28.4000005,0.0024708611905803757
2007-04-13,28.43,28.700001,28.1,28.610001,28.610001,36002900,,28.479999499999998,0.0028168661475902468
2007-04-16,28.6,28.75,28.209999,28.73,28.73,30740100,"Microsoft Urges Review of Google-DoubleClick Deal : Microsoft contends that Google’s $3.1 billion deal to buy DoubleClick would hurt competition in the online advertising market.Intel Seen Using China Forum to Detail Plans on Hand-Helds : A number of  technology advances will be announced, including an initiative that could give rise to a new class of wireless hand-held computers.E-Mail Innovator Plans to Enlist in the Wireless Campaign of the Patent Wars : Freedom Mail will make it possible to view and respond by cellphone to messages sent to almost any e-mail account.A Few Good Lawyers : The tax system can be only as strong as the people who run it, so the government has to recruit and retain the most promising talent.Getting the C.E.O. Treatment at Conferences : In exclusive settings, people are likely to feel appreciated and worthy of more than a PowerPoint presentation.",28.724999,0.008602510684735165
2007-04-17,28.629999,28.889999,28.559999,28.85,28.85,33170200,,28.5150005,-0.007310652996019296
2007-04-18,28.610001,28.67,28.360001,28.6,28.6,41778400,"I.B.M. Profit Is Up, Despite Slow U.S. Sales : The company’s strategic shift toward higher-margin software and services is making gradual progress.",28.5749995,0.0021041206013656666
2007-04-19,28.34,28.889999,28.26,28.690001,28.690001,43648800,"Software by Microsoft Is Nearly Free for the Needy : Microsoft plans to offer a stripped-down version of Windows, Office and other software for $3 to people in developing nations.Moving Day for That Vista Machine : Transferring files is one thing, but software is another matter altogether.Closing a Stubborn Folder : When I turn on my Windows XP computer, the folder C:\windows\system32 opens automatically every time. Why is this and how do I stop it?Got a Zillion Songs? A Gadget to Help You Take Your Show on the Road : Harman Kardon’s Drive + Play 2 lets you control a portable music player via a wireless control knob that can be mounted wherever convenient.TODAY IN BUSINESS : MICROSOFT WINDOWS FOR $3 Microsoft plans to offer a stripped-down version of Windows, Office and other software for $3 to people in developing nations. The program is to be announced in Beijing by Bill Gates. [Page C1.]    A CHECK ON EXORBITANT PA...Chinese Political Prisoner Sues in U.S. Court, Saying Yahoo Helped Identify Dissidents : The company is accused of abetting the commission of torture by helping Chinese authorities identify political dissidents who were later beaten and imprisoned.Bereft of BlackBerrys, the Untethered Make Do : The 10-hour BlackBerry blackout revealed just how dependent so many people are on their electronic lifelines.A Music Player That Needs Seasoning : The Sansa Connect offers access to two million songs through Yahoo. Yes, there’s a catch.",28.9000005,0.011373613497350998
2007-04-20,28.98,29.1,28.700001,29.02,29.02,60311500,,28.83,-0.002422162587851995
2007-04-23,28.959999,28.99,28.67,28.780001,28.780001,41739100,"PC Games, Once Down, Show Signs of Rebound : PC video game titles, once the mainstay of video gaming, are showing signs of a comeback.Looking Ahead : QUARTERLY REPORTS A decline in oil and gas prices is expected to translate into lower profits for the big oil companies. Earnings are scheduled to be reported by BP (Tuesday), ConocoPhillips (Wednesday), Exxon Mobil (Thursday) and Chevron (Friday)...LOOKING AHEAD : QUARTERLY REPORTS -- A decline in oil and gas prices is expected to translate into lower profits for the big oil companies. Earnings are scheduled to be reported by BP (Tuesday), ConocoPhillips (Wednesday), Exxon Mobil (Thursday) and Chevron (Frid...The Greater (and the Lesser) Considered at the Ad Summit : The highlights, lowlights and sidelights of the 2007 management conference of the American Association of Advertising Agencies.",28.7749995,-0.0019077523413111308
2007-04-24,28.790001,28.959999,28.59,28.790001,28.790001,34236700,"Microsoft, Trying to Avoid a European Fine, Defends Demand for Royalties : Microsoft filed documents defending its demand to be paid royalties for releasing some software code to competitors.If Checker Cabs Could Fly: Hop in, the Meter’s Running : DayJet plans to begin flying the nation’s first on-demand, per seat air taxi service in June.",28.845000499999998,0.0024327020405334743
2007-04-25,28.860001,29.0,28.690001,28.99,28.99,39475000,,29.130000000000003,0.00988037771051542
2007-04-26,29.09,29.35,28.91,29.1,29.1,68760300,"Two Phones, One Calendar : Is there a way for two Treo 600 smartphones to synchronize with a single Microsoft Outlook profile? Run on Wall Street Sends Dow Above 13,000 : The rally has defied skeptics who thought stocks were due for a harder slog as the economy slows.Apple Zooms Past Rivals, With 88% Profit Growth : The company surpassed even the most optimistic forecasts on strong sales of Macintosh computers and iPod music players.This Internet TV Program Is Brought to You by ... : Joost, the Internet television service, has lined up several blue-chip advertisers as it prepares for its introduction.A Narrow Window Into the Future : When it comes to fashion, Web sites never have been as good at organizing apparel as an old-fashioned mall.",30.369999999999997,0.0425677995193956
2007-04-27,30.17,30.74,30.0,30.120001,30.120001,128298800,,30.155001,-0.007079321699045127
2007-04-30,30.129999,30.370001,29.940001,29.940001,29.940001,67788800,"Google Seeks Clearer Path to State Data : Four states have joined forces with Google to make information from their Web sites more directly accessible through Internet searches.Yahoo to Buy Ad Company in Bid to Compete With Google : Yahoo plans to acquire Right Media, a privately held company that runs an advertising marketplace, in part to bolster its position as a seller and broker of ads.P.E. Classes Turn to Video Game That Works Legs : Schools are deploying Dance Dance Revolution as the latest weapon in the battle against childhood obesity.",30.16,0.00016577681426710456
2007-05-01,29.940001,30.42,29.9,30.4,30.4,73539300,High Court Puts Limits on Patents : The Supreme Court made it more difficult to get a patent on new products that combine elements of existing inventions.,30.494999999999997,0.011107427055702779
2007-05-02,30.389999,30.690001,30.299999,30.610001,30.610001,80686700,,30.7650005,0.008853926873257922
2007-05-03,30.6,31.0,30.530001,30.969999,30.969999,82036800,"Judge Approves $1.53 Billion Verdict Against Microsoft : The verdict was in favor of Alcatel-Lucent in a digital music patent dispute against Microsoft.A Media PC That Can Stand Up Next to the Television : The Shuttle X200M, an update to the X100 media PC, looks great next to the TV.TODAY IN BUSINESS : A JOURNAL UNDER MURDOCH? Rupert Murdoch usually gets what he wants, but he may need some of his trademark patience to convince the board of Dow Jones, the publisher of The Wall Street Journal, to accept his $5 billion offer to buy the company. [Pa...In Web Uproar, Antipiracy Code Spreads Wildly : Sophisticated Internet users have joined up to distribute a code used to prevent piracy of high-definition movies.Small and Smaller : Ultraportable notebook computers — supercompact, lightweight laptops that slip into briefcases — appear to be finding favor with American tastes.",30.495001000000002,-0.008776190333557699
2007-05-04,30.68,30.700001,30.290001,30.559999,30.559999,104385900,,30.62,0.004098999701623196
2007-05-07,30.52,30.76,30.48,30.709999,30.709999,59889100,"A Boston Newspaper Prints What the Local Bloggers Write : BostonNow, a free weekday daily, is culling blog posts and running excerpts next to articles from reporters and newswires. ",30.760000499999997,0.004572191378183987
2007-05-08,30.68,30.940001,30.58,30.75,30.75,60551700,Sun Plans Version of Java for Web-Linked Cellphones : Sun Microsystems will revamp its Java software to compete more effectively in the market for Internet-connected mobile phones.,30.75,-0.0003251137788504721
2007-05-09,30.700001,30.93,30.57,30.780001,30.780001,51735000,,30.7300005,-0.0006503902439024545
2007-05-10,30.68,30.93,30.530001,30.58,30.58,55398600,"Microsoft to Invest in CareerBuilder Web Site : The deal deepens an existing partnership in a lucrative category of online classified advertising.Windows Upgrade for Smartphones Improves Search and E-Mail Features : Windows Mobile 6 is now available as a free download for owners of the T-Mobile Dash.TODAY IN BUSINESS : FED SEES A SLOWING ECONOMY The Federal Reserve acknowledged that the economy was slowing, but offered little hint that it was ready to lower interest rates anytime soon. The central bank kept the benchmark interest rate on overnight loans at 5.25 ...Taking Suggestions While Searching : How can I get my computer to suggest words and Web sites as I type?",30.764999500000002,0.0011389196039877092
